Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
14007,11459373,"Rajendra k Pandey","2024-01-04 14:21:21",0.74641,3,rajendrakpandey
14008,11460375,"Pramodya Sahan","2024-01-01 20:55:13",0.74641,2,pramodyasahan
14009,11462443,"Tomasz Olszynka","2024-01-07 17:18:28",0.74641,4,okemoto
14010,11469143,NajibSlmn,"2024-01-03 23:58:45",0.74641,1,najibslmn
14011,11469741,"Haruto Mori","2024-01-04 05:09:46",0.74641,1,harutomori
14012,11388741,"Alfian Khofi","2024-01-07 04:27:34",0.74641,2,alfiankhofi
14013,11486845,"Mark Unthank","2024-01-08 16:21:30",0.74641,2,markunthank
14014,11500089,"Vinay Khanduri","2024-01-11 17:05:00",0.74641,1,vkay616
14015,10593387,NaveenSadanandan,"2024-01-11 18:32:28",0.74641,1,naveensadanandan
14016,11266650,"Daniel Oyeleye","2024-01-11 19:23:52",0.74641,2,danieloyeleye
14017,11501831,"Rei Nakashima","2024-01-12 06:19:11",0.74641,1,reinakashima
14018,11503361,"Ahmed osama","2024-01-12 14:35:25",0.74641,1,ahmedosama2132
14019,11506956,"Balsem Jn","2024-01-13 17:01:25",0.74641,1,balsemjn
14020,11509471,"KATO TAIGA","2024-01-14 14:22:37",0.74641,1,katotaiga
14021,11514304,"Marton Polesznyak","2024-01-15 19:26:38",0.74641,1,martonpolesznyak
14022,11515209,SICHENG777,"2024-01-16 04:06:22",0.74641,1,sicheng777
14023,11519703,colbeck,"2024-01-17 06:35:46",0.74641,1,colbeck
14024,11520493,"Tsunghao Chen","2024-01-17 10:05:48",0.74641,1,tsunghaochen
14025,7003940,"Madhuram Acharya","2024-01-17 10:11:49",0.74641,4,madhuramacharya
14026,10781494,"Sagar Mamodia","2024-01-17 13:49:17",0.74641,1,sagarmamodia
14027,11521423,graceveraa,"2024-01-17 14:34:49",0.74641,1,graceveraa
14028,11521602,"Bhavya Goyal867","2024-01-19 09:35:49",0.74641,2,bhavyagoyal867
14029,11522615,"Tom Wielemaker","2024-01-17 20:19:43",0.74641,2,tomwielemaker
14030,11523347,JinHaKo,"2024-01-18 00:55:30",0.74641,1,jinhako
14031,9676535,"Samson Inakoju","2024-01-18 17:58:40",0.74641,1,samsoninakoju
14032,5163926,"Klaus Smit","2024-01-18 20:57:12",0.74641,1,klaussmit
14033,11530726,"HUY LA CẨM","2024-01-19 08:22:53",0.74641,1,huylacm
14034,11532014,Jeremie44,"2024-01-19 14:32:56",0.74641,1,jeremie44
14035,11538810,Troller_16,"2024-01-21 10:11:50",0.74641,1,troller16
14036,11539598,Eudone,"2024-01-21 14:22:52",0.74641,1,eudone
14037,11535219,"Deekshita Iyer","2024-01-21 19:24:32",0.74641,4,deekshitaiyer
14038,9417342,"Ozgur SANLI","2024-01-22 19:13:30",0.74641,3,ozgursanli
14039,11548040,"Ashwini Arunrao Aher","2024-01-23 13:13:59",0.74641,10,ashwiniarunraoaher
14040,11552507,twinfinn22,"2024-01-24 07:02:41",0.74641,1,twinfinnnnn
14041,11553339,Affaan2002,"2024-01-24 09:40:55",0.74641,1,affaan2002
14042,11559415,"Lyudmila Reed","2024-01-25 15:38:56",0.74641,1,lyudmilareed
14043,11559853,Stivodar,"2024-01-25 17:56:14",0.74641,1,stivodar
14044,11561981,wuaoxiang,"2024-01-26 08:56:48",0.74641,1,wuaoxiang
14045,11562029,"Akhilesh Kanain","2024-01-26 09:14:11",0.74641,1,akhileshkanain
14046,11563087,"Kanade Hoshiede","2024-01-26 15:09:07",0.74641,1,kanadehoshiede
14047,11566766,"Ilkin Mengusoglu","2024-01-27 17:01:22",0.74641,1,ilkinmengusoglu
14048,11067282,"Prasoon Bisht","2023-11-28 16:33:19",0.74401,1,prasoonbisht
14049,11315775,"Jan Osswald","2023-11-28 17:22:21",0.74401,1,janosswald
14050,11317590,"Takizawa Tomoya","2023-11-29 02:54:18",0.74401,3,takizawatomoya
14051,11309057,Karenov,"2023-12-03 15:48:45",0.74401,20,karenov
14052,7518034,silcream,"2023-11-30 07:26:14",0.74401,1,silcream
14053,11045549,Cesids,"2023-12-04 14:47:12",0.74401,1,cesids
14054,11347153,"Pedro Henrique Jacome","2023-12-04 23:45:26",0.74401,2,pedrohenriquejacome
14055,11353981,"Brandon Xu66","2023-12-06 00:40:25",0.74401,2,brandonxu66
14056,11358978,"A Swatik","2023-12-06 19:22:38",0.74401,1,aswatik
14057,11362273,"Nemana Balaseshan","2023-12-07 09:13:32",0.74401,1,balaseshann
14058,11362819,aleinzbpq,"2023-12-07 10:50:43",0.74401,1,aleinzbpq
14059,11371635,"Sumit Pardhiya","2023-12-09 11:54:57",0.74401,1,sumitpardhiya
14060,11373441,"Pratham Ahuja","2023-12-09 18:41:32",0.74401,1,prathamahuja1234
14061,10828757,Jangwoojun,"2023-12-11 03:41:59",0.74401,3,jangwoojun
14062,11378818,"Ishihara Yasuyuki","2023-12-11 05:22:15",0.74401,5,kamekiti
14063,11381348,"Colin Egerer","2023-12-11 14:09:25",0.74401,1,colinegerer
14064,11385802,umitmit,"2023-12-12 11:56:02",0.74401,1,umitmit
14065,11386952,Bouyaouzane,"2023-12-12 16:27:51",0.74401,1,bouyaouzane
14066,10128608,"Henry Cavills","2023-12-12 20:32:14",0.74401,1,henrycavills
14067,11400892,liliiiliiil,"2023-12-15 19:41:26",0.74401,1,liliiiliiil
14068,11406490,Watarai417,"2023-12-17 14:28:19",0.74401,1,watarai417
14069,11406780,"İpek Tüfekcioğlu","2023-12-18 19:32:34",0.74401,6,ipektufekcioglu
14070,11395764,yyungu,"2023-12-19 07:38:13",0.74401,3,yyungu
14071,11416569,"Robin Meli","2023-12-19 19:59:11",0.74401,2,robinmeli
14072,11424568,"nahom michael","2023-12-21 07:34:52",0.74401,1,nahommichael
14073,11425463,concertoina,"2023-12-21 11:20:00",0.74401,1,concertoina
14074,11427508,"Kaggle Me A Kaggle","2023-12-21 23:34:04",0.74401,1,miketeix
14075,11429073,wwwwjk,"2023-12-22 10:12:14",0.74401,1,wwwwjk
14076,11429930,"Moeeze Hassan","2023-12-22 15:03:33",0.74401,2,moeezehassan
14077,11430538,"Jonathan Phillips","2023-12-22 19:11:49",0.74401,2,jonathandphillips
14078,3849256,"Vivek Nikam","2024-01-22 16:32:55",0.74401,2,viveknikam1
14079,11433879,"Elsayed Nashaat","2023-12-24 01:24:23",0.74401,4,elsayednashaat
14080,11434398,"Taylor Aishman","2023-12-24 06:35:01",0.74401,1,tayloraishman
14081,11434484,"Abhijit Jagtap","2023-12-24 07:22:51",0.74401,2,abhijit2023
14082,11436742,SebastianPJaskowski,"2023-12-25 02:41:21",0.74401,2,sebastianpjaskowski
14083,11452139,"Burakhan Ünver","2023-12-29 12:21:28",0.74401,1,brkunver
14084,11455738,"Vinka Kharisma Adzania","2023-12-30 18:23:45",0.74401,1,vinkakharismaadzania
14085,11480551,"Samuel Nicolas","2024-01-07 02:55:18",0.74401,1,samuelnicolas
14086,11483130,AiriIs,"2024-01-07 18:52:02",0.74401,2,airiis
14087,6294117,"TK Yossy","2024-01-11 12:27:42",0.74401,7,tkyossy
14088,11502808,"João Paquim","2024-01-12 11:32:25",0.74401,1,jpaquim
14089,11503611,HRSVRN,"2024-01-12 16:00:38",0.74401,1,hrsvrn
14090,10399640,"Hamid Mahan","2024-01-12 18:24:57",0.74401,1,emamhamid
14091,11477925,"Shweta Patil #2","2024-01-13 07:42:30",0.74401,2,hridaya1403
14092,11508195,sakuzou,"2024-01-14 05:58:15",0.74401,1,sakuzou
14093,11514609,goncalotflopes,"2024-01-15 22:03:22",0.74401,1,goncalotflopes
14094,11517980,"Danula Rathnayaka","2024-01-16 17:15:01",0.74401,1,danularathnayaka
14095,11518675,"Pavel Eliseev","2024-01-16 21:30:39",0.74401,1,peliseev
14096,11519207,PorriageFlower,"2024-01-17 02:34:32",0.74401,1,porriageflower
14097,11520574,Mystellaria,"2024-01-17 10:31:29",0.74401,1,mystellaria
14098,10681570,"Yasuto Takeshita","2024-01-17 12:58:23",0.74401,1,yasutotakeshita
14099,11526226,fred143,"2024-01-18 10:44:50",0.74401,2,fred143
14100,11526661,"Daria Godinel","2024-01-18 11:39:39",0.74401,1,dariagodinel
14101,11528226,"Julia Cherepanova","2024-01-18 17:33:11",0.74401,1,juliacherepanova
14102,11529098,"Xiaoyan1 Zhang","2024-01-18 22:49:51",0.74401,1,xiaoyan1zhang
14103,11530388,JASSHARMA29,"2024-01-19 06:55:05",0.74401,1,jassharma29
14104,11532804,gotoschoolbybus,"2024-01-19 18:32:55",0.74401,2,gotoschoolbybus
14105,11533577,"Kocihi Sakamoto","2024-01-19 23:04:55",0.74401,1,kocihisakamoto
14106,11533859,"Anshar Barron","2024-01-20 02:08:30",0.74401,1,ansharbarron
14107,11550242,"Ajeesh Sunil","2024-01-23 18:46:55",0.74401,1,ajeeshts
14108,11558229,MangooH,"2024-01-25 09:48:21",0.74401,1,mangooh
14109,11560256,"Kyle Lutty","2024-01-25 20:27:25",0.74401,1,kylelutty
14110,11560566,"GUILLERMO ANDRES FONSECA TAMAYAC","2024-01-25 22:59:33",0.74401,1,fonse6
14111,11561642,"Lea Buse","2024-01-26 06:58:07",0.74401,1,leabuse
14112,11563534,BirdLee,"2024-01-26 17:17:33",0.74401,1,birdlee
14113,11566764,"Jodie Chikowi","2024-01-27 16:55:34",0.74401,1,jodiechikowi
14114,11331543,"AYMENABDERRAOUF BAZOUZI","2023-12-01 18:34:29",0.74162,5,aymenraouf
14115,11333375,mabijuru,"2023-12-02 06:41:29",0.74162,1,mabijuru
14116,11337816,"Ryan Enrico Fariñas","2023-12-08 08:44:16",0.74162,15,ryanenricofarias
14117,11340525,Fenil,"2023-12-03 23:34:51",0.74162,1,realfunsizefenil
14118,11354100,"Haythem JAIDANE","2023-12-06 00:18:23",0.74162,1,haythemjaidane
14119,11354364,"Xiulin Wang","2023-12-06 01:47:32",0.74162,1,xiulinwang
14120,11307306,姜雨*_*,"2023-12-06 12:24:38",0.74162,2,jiangyu3
14121,11304849,KirillKuzh,"2023-12-11 06:11:10",0.74162,20,kirillkuzh
14122,11366552,"Justin Ryan Gohitan","2023-12-08 04:23:29",0.74162,2,justinryangohitan
14123,11370396,"John Ryu","2023-12-09 19:54:30",0.74162,3,johnr425
14124,11382135,"João Vítor Prudente Leite","2023-12-11 17:11:27",0.74162,1,jvprudente
14125,11384411,wooper0520,"2023-12-12 06:27:26",0.74162,1,wooper0520
14126,11387573,"Mohamed Hamed Hamdy","2023-12-12 19:25:42",0.74162,2,mohamedhamedhamdy
14127,11389767,PinkLady007,"2023-12-13 08:51:05",0.74162,1,pinklady007
14128,11400594,"Ramanan G","2023-12-15 17:42:58",0.74162,1,ramanang
14129,11401108,"Pavel Ershov","2023-12-15 22:02:22",0.74162,4,pavelershov
14130,11402764,"Achraf Jarrar","2023-12-16 11:55:19",0.74162,2,achrafjarrar
14131,5168034,"Nikhil R #2","2023-12-17 03:42:04",0.74162,1,nikhilramlukan
14132,11405195,Yatin_Tomer,"2023-12-17 07:33:17",0.74162,1,yatintomer
14133,11408585,"Shin JongSoo","2023-12-18 05:01:08",0.74162,1,shinjongsoo
14134,11409046,pengxiaoxo_999,"2023-12-18 07:21:06",0.74162,2,pengxiaoxo999
14135,11143552,"Marco Catanese","2023-12-18 16:57:51",0.74162,1,marcocatanese
14136,11413362,python_practice_2023,"2023-12-19 06:10:01",0.74162,1,pythonpractice2023
14137,8951765,"Elena Arbiol ","2023-12-19 12:11:07",0.74162,4,elenaarbiol
14138,11428285,Murata0916,"2023-12-22 06:20:25",0.74162,1,murata0916
14139,11428773,"takeshi kozawa","2023-12-22 08:40:41",0.74162,2,takeshikozawa
14140,11430402,"Vitaliy Odds","2023-12-22 17:41:17",0.74162,1,vitaliyodds
14141,11432918,"vasya rodionov","2023-12-23 15:10:17",0.74162,1,vasyarodionov
14142,11428377,"Chirag S P","2023-12-24 12:09:24",0.74162,3,chiragsp
14143,11436243,BUrhanİmdat,"2023-12-24 19:30:02",0.74162,1,burhanmdat
14144,11436438,"Eugene Salnikov","2023-12-24 22:03:08",0.74162,1,eugenesalnikov
14145,11445080,"Sneha Suman","2023-12-27 12:11:46",0.74162,2,sneha9suman
14146,11445432,Ajax011,"2023-12-27 13:30:30",0.74162,1,ajax011
14147,11446480,"Rehaan Sahay","2023-12-27 20:00:17",0.74162,4,rehaansahay
14148,11445611,chaoqunyang,"2023-12-28 14:30:53",0.74162,12,chaoqunyang
14149,11433854,"Andy Crossman","2023-12-28 23:42:19",0.74162,1,andycrossman
14150,11451140,dreamstarliu,"2023-12-29 07:50:11",0.74162,2,dreamstarliu
14151,11448123,"Tuyet Trinh","2024-01-03 03:57:20",0.74162,5,tuyettrinh
14152,11457394,"Diptarup Chakravorty","2023-12-31 13:49:56",0.74162,1,diptarupchakravorty
14153,11457696,"B.Praveen Kumar","2023-12-31 16:43:45",0.74162,1,praveenkumarb123
14154,11472344,"Gergo Schaller","2024-01-04 18:13:59",0.74162,1,gergoschaller
14155,11472955,"Zachary DeGraw","2024-01-04 23:46:05",0.74162,2,zacharydegraw
14156,11467433,Vidusha,"2024-01-06 05:13:27",0.74162,2,vidusha123
14157,11480212,"Ankit Pachauri","2024-01-07 07:12:17",0.74162,2,ankitpachauri
14158,4831642,"Satoshi Kobayashi","2024-01-08 09:23:53",0.74162,1,satoshikobayashi
14159,11097776,"MURTAZA NURUDDIN","2024-01-11 10:36:40",0.74162,3,murtazanuruddin
14160,11514445,LilianaPires,"2024-01-15 22:13:18",0.74162,3,lilianapires
14161,10450007,Fernaando_Dantas_,"2024-01-16 04:00:42",0.74162,1,fernaandodantas
14162,8052374,bumblebee0929,"2024-01-16 19:44:15",0.74162,1,bumblebee0929
14163,11518972,Yuto8888,"2024-01-17 00:30:00",0.74162,1,yuto8888
14164,11519238,youta_1108,"2024-01-17 02:48:37",0.74162,1,youta1108
14165,5388207,arlle26,"2024-01-17 10:00:47",0.74162,1,arlle26
14166,9977231,XyiFirth,"2024-01-19 09:17:02",0.74162,1,xyifirth
14167,11535434,"Afzal Ahmed786","2024-01-21 13:03:19",0.74162,1,afzalahmed786
14168,11540298,"Julius Hayter","2024-01-21 17:55:59",0.74162,1,juliushayter
14169,11540685,"Alisa Gvozdeva","2024-01-21 20:23:42",0.74162,1,alisagvozdeva
14170,1265668,"Immo, Mike & Roald :-P","2024-01-22 12:35:55",0.74162,1,"hoagzzz,istanke,webthusiast"
14171,11547211,mal0,"2024-01-23 06:18:20",0.74162,1,mal0kag
14172,11545707,"Arthur Albuquerque","2024-01-23 10:34:39",0.74162,5,arthuralbuquerque
14173,11452176,Kotaro.Ozawa,"2024-01-23 12:43:22",0.74162,3,kotaroozawa
14174,11551126,"Kutdusov Ruslan","2024-01-23 23:43:34",0.74162,2,kutdusovruslan
14175,11560764,NHirt32,"2024-01-26 00:39:15",0.74162,1,nhirt32
14176,11562399,"Sahil Kaushal","2024-01-26 11:13:07",0.74162,1,sahilkaushal1444
14177,11565675,"Van Patangan","2024-01-27 17:01:02",0.74162,4,vanpatangan
14178,11311246,DavidKMota,"2023-11-29 12:26:04",0.73923,1,davidkmota
14179,11323346,yonkim7,"2023-11-30 03:35:59",0.73923,1,yonkim7
14180,11324537,inkestrel1,"2023-11-30 09:32:03",0.73923,6,inkestrel1
14181,11326029,"Dennis Larsson","2023-11-30 14:50:39",0.73923,3,dennislarsson
14182,11335449,Juozapasr,"2023-12-02 17:51:44",0.73923,3,juozapasr
14183,11336974,"Son Joo","2023-12-03 06:01:16",0.73923,1,sonjoo
14184,1728406,dsnait,"2023-12-03 16:29:49",0.73923,1,dsnait
14185,11357649,"Aditya B Pattavardhanam","2023-12-09 05:54:53",0.73923,4,pattavardhanam
14186,11362826,"NamHyuck Cho","2023-12-07 10:51:32",0.73923,1,namhyuckcho
14187,9595184,"David Blair Bahizi","2023-12-08 21:23:25",0.73923,4,davidblairbahizi
14188,11373130,"Max Aider","2023-12-09 16:47:35",0.73923,3,maxaider
14189,11375879,TOMOYA11,"2023-12-10 12:07:50",0.73923,1,tomoya11
14190,11378925,Rajaptor,"2023-12-11 05:07:31",0.73923,1,rajaptor
14191,11379267,山田勇人,"2023-12-11 06:16:53",0.73923,1,hyt021
14192,11293925,"José Luis #2","2023-12-11 07:36:20",0.73923,1,joseluissz
14193,11388110,"Dexter Corley","2023-12-13 00:34:59",0.73923,1,dextercorley
14194,11366395,"Shane Henrikson","2023-12-13 17:12:24",0.73923,2,shanehenrikson
14195,11394383,RimSeongMuk,"2023-12-14 08:44:28",0.73923,1,rimseongmuk
14196,11396740,"David Blanar","2023-12-14 19:53:43",0.73923,1,davidblanar
14197,11400270,lseongho,"2023-12-15 16:02:07",0.73923,1,lseongho
14198,2799692,"Domenico Spinelli","2023-12-22 14:05:29",0.73923,3,domespin
14199,11431751,lianqinren,"2023-12-23 07:45:27",0.73923,1,lianqinren
14200,11445420,"Osamu Kamita","2023-12-27 13:28:19",0.73923,1,osamukamita
14201,10568350,"""My Heart Will Go On...""","2023-12-28 16:55:40",0.73923,1,dinowun
14202,11451324,"Lee Dae Gil","2023-12-29 08:41:51",0.73923,8,leedaegil
14203,11456072,"Cooper Nik","2023-12-30 22:33:28",0.73923,1,coopernik
14204,11456751,"Vasudev Srivastava","2023-12-31 19:15:20",0.73923,1,vasudevsrivastava
14205,11461481,yamatoneko310,"2024-01-02 05:52:21",0.73923,1,mikeneko20180310
14206,11459363,Kriegsaffe,"2024-01-04 11:38:05",0.73923,7,kriegsaffe
14207,11465330,centmount,"2024-01-03 02:00:08",0.73923,1,centmount
14208,11466631,"Nikita Lysenko #2","2024-01-03 09:49:22",0.73923,3,nikitalysenkocr07
14209,11469724,"Ken'ichi Imamura","2024-01-04 05:01:49",0.73923,1,kenichiimamura
14210,11489106,nuoooooo,"2024-01-17 04:01:16",0.73923,7,nuoooooo
14211,11514429,"Jose Miguel Caroso","2024-01-15 20:18:35",0.73923,1,josemiguelcaroso
14212,11515074,"nittak #2","2024-01-16 02:53:25",0.73923,2,takenit
14213,11512448,GianuarioF,"2024-01-16 17:14:36",0.73923,3,gianuariof
14214,11518734,"Muhammad Ahmad Mamoon","2024-01-16 22:08:52",0.73923,2,muhammadahmadmamoon
14215,11521489,xuxugege,"2024-01-17 14:44:56",0.73923,1,xuxugege
14216,11526665,"NafiX NFX","2024-01-18 11:40:15",0.73923,1,nafixnfx
14217,11538765,Dhruv1083,"2024-01-21 10:07:16",0.73923,1,dhruv1083
14218,11544469,"Lucas Ekroth","2024-01-23 14:56:08",0.73923,3,lucasekroth
14219,11549938,"Kanishka Sah","2024-01-23 17:30:27",0.73923,4,kanishkasah
14220,11556179,Sean7326,"2024-01-24 22:46:14",0.73923,1,sean7326
14221,11287409,"Diana Mongula","2023-11-29 09:59:59",0.73684,1,dianamongula
14222,11321414,"Abdulqader khidir","2023-11-29 16:56:15",0.73684,1,abdulqader999
14223,11321527,"Kashif Aziz","2023-11-29 17:26:44",0.73684,1,hunzaikashif49
14224,11323687,luckytest,"2023-11-30 05:18:10",0.73684,1,luckytest
14225,10814383,"Chunyou Yang","2023-11-30 23:41:57",0.73684,1,chunyouy
14226,11314455,"Lim Fang Ting","2023-12-02 02:49:53",0.73684,2,limfangting
14227,11329143,"Ming Tse Wong","2023-12-01 07:36:02",0.73684,1,mingtsewong
14228,11329543,"Muhammad Hasbi Aditya","2023-12-01 09:19:33",0.73684,1,muhammadhasbiaditya
14229,10708472,zzaiyan,"2023-12-01 18:02:09",0.73684,2,zzaiyan
14230,11337654,"Kawasaski kensei","2023-12-03 09:45:42",0.73684,1,kawasaskikensei
14231,11338439,"Dhruv Kushwaha","2023-12-03 14:25:06",0.73684,5,northstar2010
14232,11340360,"Zeynep Dilan Kılıç","2023-12-03 22:45:31",0.73684,1,zeynepdilanki
14233,11343706,WGEngelbrecht,"2023-12-04 13:03:59",0.73684,3,wgengelbrecht
14234,8713910,"nakakura sho","2023-12-07 12:42:21",0.73684,2,nakakurasho
14235,11367552,"Fulgence Muhirwa","2023-12-08 09:00:05",0.73684,1,fulgencemuhirwa
14236,11368521,icebear22111,"2023-12-08 13:22:03",0.73684,1,icebear221
14237,8852622,"yupper man","2023-12-10 09:22:08",0.73684,1,yupper123
14238,11231643,beomjin,"2023-12-10 14:24:21",0.73684,4,beomjin0127
14239,11156954,"Fiona Xi","2023-12-10 16:48:40",0.73684,1,fionaxi815
14240,11199138,Jiongrong,"2023-12-11 22:25:49",0.73684,2,jiongrong
14241,11388806,itahiro,"2023-12-13 04:13:30",0.73684,1,itahiro
14242,11390550,"Koome Derrick","2023-12-13 14:15:21",0.73684,2,koomederrick
14243,11396155,"Rosane BENKHELIL","2023-12-14 17:06:33",0.73684,2,mariarosanebenkhelil
14244,11387742,"Yulia Shir.","2023-12-17 08:05:09",0.73684,6,yuliashir
14245,11411837,"Alex Henrique Marinho","2023-12-20 09:05:40",0.73684,3,alexhenriquemarinho
14246,11424793,cauherk,"2023-12-21 08:22:24",0.73684,1,cauherk
14247,11433466,"Ivan Menyakin","2023-12-23 19:32:19",0.73684,1,ivanmenyakin
14248,11435100,"Hassnain Asif","2023-12-24 11:28:35",0.73684,1,hassnainasif
14249,11437991,satvshr,"2023-12-25 11:26:04",0.73684,2,satvshr
14250,11440505,swnoh12,"2023-12-26 07:37:32",0.73684,4,swnoh12
14251,11444004,dileepamabulage,"2023-12-27 06:46:06",0.73684,1,dileepamabulage
14252,11449392,Lachzz,"2023-12-28 15:44:23",0.73684,1,lachzz
14253,11450260,"Jagrati Pandey","2023-12-28 22:26:58",0.73684,1,jagratipandey
14254,11452082,cyj121,"2023-12-29 12:01:02",0.73684,1,cyj121
14255,11452384,"Ahmet GEÇER","2023-12-29 13:49:45",0.73684,1,ahmetgcr
14256,11452462,"MA RuznyAhamed","2023-12-29 14:19:32",0.73684,1,maruznyahamed
14257,11456178,Kumo96,"2024-01-02 19:55:58",0.73684,3,kumo96
14258,11461714,inssong,"2024-01-02 07:02:21",0.73684,1,inssong
14259,11468229,gmn111,"2024-01-03 16:45:22",0.73684,1,gmn111
14260,11470749,pippi0057,"2024-01-04 10:21:02",0.73684,1,pippi0057
14261,11473746,pymatch,"2024-01-05 05:28:54",0.73684,1,pymatch
14262,11475996,"Elizaveta Kholodkova","2024-01-05 16:03:01",0.73684,1,elizavetakholodkova
14263,11477922,bekoito61,"2024-01-24 07:15:18",0.73684,2,bekoito61
14264,11480599,"Christian Dominguez R.","2024-01-07 03:29:04",0.73684,1,christiandominguezr
14265,11481777,Dantren,"2024-01-07 11:28:29",0.73684,1,dantren
14266,11486462,"Wachira Gikaara","2024-01-08 14:34:18",0.73684,1,wachiragikaara
14267,11486867,"Monish Wadile","2024-01-08 16:24:58",0.73684,1,monishwadile
14268,614950,AbhishekBasu,"2024-01-09 03:59:35",0.73684,1,abhishekbasu
14269,11491772,ShrutiKhaire_29,"2024-01-09 19:57:21",0.73684,1,shrutikhaire29
14270,11504002,Kartik_Sarda_139,"2024-01-12 18:15:51",0.73684,1,kartiksarda139
14271,11508595,ひろゆき,"2024-01-14 08:51:36",0.73684,1,gamma92
14272,11508653,PRATHAMESH,"2024-01-14 09:18:26",0.73684,1,fy21o1532prathamesh
14273,11514398,"Luis Lima","2024-01-15 20:05:53",0.73684,1,luislima17
14274,11520458,"Koichi Tezuka","2024-01-17 10:15:51",0.73684,1,koichitezuka
14275,11528763,"Fatma Mohsen Mansour","2024-01-18 20:24:11",0.73684,1,fatmamuhsen
14276,11533225,"Ram Yogesh Kolli","2024-01-20 18:30:38",0.73684,1,ramyogeshkolli
14277,11538431,"Natanan Phumphuang","2024-01-24 13:52:29",0.73684,10,natananphumphuang
14278,11543563,"Olga Koļeda","2024-01-27 13:28:24",0.73684,3,olgakoeda
14279,11545773,Matjej,"2024-01-22 22:57:50",0.73684,1,matjej
14280,11551016,WalWal24,"2024-01-23 22:46:45",0.73684,3,walwal24
14281,5094088,Yukamaxoxo,"2024-01-24 17:23:36",0.73684,7,yukama
14282,11555896,"Natalia Ariza","2024-01-24 20:52:35",0.73684,1,nataliaariza
14283,11558198,Shuntapa,"2024-01-26 08:47:21",0.73684,2,shuntapa
14284,11312732,jair123456,"2023-11-30 02:43:03",0.73444,3,jair123456
14285,11326983,"ayouub weza","2023-11-30 18:41:28",0.73444,1,ayouubweza
14286,11346958,"Luca Zanussi","2023-12-04 22:30:20",0.73444,1,luzans
14287,11350794,jhaJayan,"2023-12-05 10:44:19",0.73444,1,jhajayan
14288,11354922,"Ahmad Fauzan #2","2023-12-06 03:58:51",0.73444,1,fazghfr
14289,11357573,"Junehan Lee123","2023-12-06 14:09:53",0.73444,2,junehanlee123
14290,11370260,"Manuel Alvarez Alvarez","2023-12-08 22:54:35",0.73444,1,manuelalvarezalvarez
14291,2803480,"Hement Sharma","2023-12-09 06:19:55",0.73444,1,hementsharam
14292,11372224,umekun,"2023-12-09 12:34:57",0.73444,2,umekun
14293,11382429,"Sameer Kulkarni #4","2023-12-11 18:54:24",0.73444,2,sameerkulkarni126
14294,11387947,Reem_Alaa,"2023-12-13 00:23:56",0.73444,8,reemalaa
14295,11398209,Kosei111,"2023-12-15 06:30:36",0.73444,1,kosei111
14296,11400196,"KOKI KOIKE","2023-12-15 15:35:57",0.73444,1,kokikoike
14297,11419040,"yamanaka ayumu","2023-12-20 06:53:58",0.73444,1,yamanakaayumu
14298,9469757,"RYOHEI MITO (水戸 遼平)(EC)","2023-12-26 04:23:40",0.73444,1,ryoheimitoec
14299,11440487,kangseungwon1,"2023-12-26 07:41:36",0.73444,8,kangseungwon1
14300,11456915,"Gal A","2023-12-31 08:54:40",0.73444,1,galosa
14301,11458108,"Narayana Royal","2023-12-31 23:24:35",0.73444,1,narayanaroyal6
14302,11473649,pneumono,"2024-01-05 04:46:24",0.73444,1,pneumono
